Sample,Class,Phi (frac.),Phi (%),K mD,Windland R35,Equiv Brine Sat. (Frac.),O/B Pc (psia),Pore Throat Rad. (microns),Normalized Pore Size Distribution (function),d Sw/d Log Pore Throat Rad,RRT
33,Good,0.28,27.5,32.58,2,0.31,20.18,0.6,0.6,0.49,11 RRT
33,Good,0.28,27.5,32.58,2,0.28,23.13,0.53,0.55,0.49,11 RRT
33,Good,0.28,27.5,32.58,2,0.25,26.51,0.46,0.49,0.42,11 RRT
33,Good,0.28,27.5,32.58,2,0.23,30.39,0.4,0.44,0.36,11 RRT
33,Good,0.28,27.5,32.58,2,0.21,34.83,0.35,0.39,0.34,11 RRT
33,Good,0.28,27.5,32.58,2,0.19,39.92,0.31,0.35,0.29,11 RRT
33,Good,0.28,27.5,32.58,2,0.18,45.76,0.27,0.31,0.26,11 RRT
33,Good,0.28,27.5,32.58,2,0.16,52.45,0.23,0.29,0.24,11 RRT
33,Good,0.28,27.5,32.58,2,0.15,60.12,0.2,0.27,0.22,11 RRT
33,Good,0.28,27.5,32.58,2,0.14,68.91,0.18,0.25,0.2,11 RRT
33,Good,0.28,27.5,32.58,2,0.13,78.98,0.15,0.24,0.2,11 RRT
33,Good,0.28,27.5,32.58,2,0.11,90.52,0.13,0.24,0.19,11 RRT
33,Good,0.28,27.5,32.58,2,0.1,103.76,0.12,0.24,0.19,11 RRT
33,Good,0.28,27.5,32.58,2,0.09,118.92,0.1,0.25,0.2,11 RRT
33,Good,0.28,27.5,32.58,2,0.08,136.31,0.09,0.27,0.21,11 RRT
33,Good,0.28,27.5,32.58,2,0.07,156.23,0.08,0.27,0.22,11 RRT
33,Good,0.28,27.5,32.58,2,0.05,179.08,0.07,0.26,0.22,11 RRT
33,Good,0.28,27.5,32.58,2,0.04,205.25,0.06,0.23,0.21,11 RRT
33,Good,0.28,27.5,32.58,2,0.03,235.26,0.05,0.19,0.18,11 RRT
33,Good,0.28,27.5,32.58,2,0.02,269.65,0.05,0.14,0.13,11 RRT
33,Good,0.28,27.5,32.58,2,0.02,309.07,0.04,0.1,0.09,11 RRT
33,Good,0.28,27.5,32.58,2,0.01,354.25,0.03,0.07,0.06,11 RRT
33,Good,0.28,27.5,32.58,2,0.01,406.04,0.03,0.05,0.04,11 RRT
33,Good,0.28,27.5,32.58,2,0.01,465.39,0.03,0.04,0.03,11 RRT
33,Good,0.28,27.5,32.58,2,0.01,533.43,0.02,0.03,0.03,11 RRT
33,Good,0.28,27.5,32.58,2,0.01,611.4,0.02,0.02,0.02,11 RRT
33,Good,0.28,27.5,32.58,2,0,700.78,0.02,0.02,0.01,11 RRT
33,Good,0.28,27.5,32.58,2,0,803.22,0.02,0.01,0.01,11 RRT
33,Good,0.28,27.5,32.58,2,0,920.64,0.01,0.01,0.01,11 RRT
33,Good,0.28,27.5,32.58,2,0,1055.22,0.01,0.01,0.01,11 RRT
33,Good,0.28,27.5,32.58,2,0,1209.48,0.01,0.01,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,1386.28,0.01,0.01,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,1588.95,0.01,0.01,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,1821.22,0.01,0.01,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,2087.45,0.01,0.01,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,2392.61,0.01,0,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,2742.37,0,0,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,3143.26,0,0,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,3602.75,0,0,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,4129.42,0,0,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,4733.08,0,0,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,5424.99,0,0,0,11 RRT
33,Good,0.28,27.5,32.58,2,0,6218.03,0,0,0,11 RRT
28,Good,0.15,14.6,11.79,2,1,0.03,219.36,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.03,179.9,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.04,164.3,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.04,147.3,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.04,133.65,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.05,119.92,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.05,109.18,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.06,98.64,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.07,89.03,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.07,80.12,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.08,72.69,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.09,65.53,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.1,59.41,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.11,53.5,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.12,48.5,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.14,43.75,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.15,39.54,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.17,35.86,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.18,32.29,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.2,29.13,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.23,26.31,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.25,23.75,0,0,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.28,21.49,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.31,19.43,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.34,17.57,0.01,0.03,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.38,15.83,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.42,14.3,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.46,12.93,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,1,0.51,11.68,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,0.57,10.54,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,0.63,9.51,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,0.69,8.59,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,0.77,7.76,0.01,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,0.85,7,0.01,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,0.94,6.32,0.01,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,1.05,5.71,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,1.16,5.16,0.01,0.03,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,1.22,4.9,0,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,1.28,4.66,0.01,0.03,10 RRT
28,Good,0.15,14.6,11.79,2,0.99,1.42,4.21,0.02,0.05,10 RRT
28,Good,0.15,14.6,11.79,2,0.98,1.57,3.8,0.03,0.07,10 RRT
28,Good,0.15,14.6,11.79,2,0.98,1.74,3.43,0.05,0.12,10 RRT
28,Good,0.15,14.6,11.79,2,0.96,1.92,3.1,0.19,0.48,10 RRT
28,Good,0.15,14.6,11.79,2,0.94,1.98,3.02,0.18,1.76,10 RRT
28,Good,0.15,14.6,11.79,2,0.91,2.14,2.79,0.21,0.67,10 RRT
28,Good,0.15,14.6,11.79,2,0.85,2.31,2.58,0.62,2.08,10 RRT
28,Good,0.15,14.6,11.79,2,0.73,2.58,2.31,1,2.33,10 RRT
28,Good,0.15,14.6,11.79,2,0.64,2.93,2.04,0.86,1.73,10 RRT
28,Good,0.15,14.6,11.79,2,0.59,3.24,1.84,0.47,1.19,10 RRT
28,Good,0.15,14.6,11.79,2,0.54,3.53,1.69,0.4,1.2,10 RRT
28,Good,0.15,14.6,11.79,2,0.51,3.93,1.52,0.3,0.7,10 RRT
28,Good,0.15,14.6,11.79,2,0.48,4.34,1.37,0.24,0.63,10 RRT
28,Good,0.15,14.6,11.79,2,0.46,4.81,1.24,0.22,0.55,10 RRT
28,Good,0.15,14.6,11.79,2,0.44,5.31,1.12,0.2,0.52,10 RRT
28,Good,0.15,14.6,11.79,2,0.42,5.88,1.02,0.18,0.45,10 RRT
28,Good,0.15,14.6,11.79,2,0.4,6.54,0.91,0.16,0.39,10 RRT
28,Good,0.15,14.6,11.79,2,0.38,7.24,0.82,0.13,0.33,10 RRT
28,Good,0.15,14.6,11.79,2,0.37,7.98,0.75,0.11,0.3,10 RRT
28,Good,0.15,14.6,11.79,2,0.36,8.86,0.67,0.1,0.25,10 RRT
28,Good,0.15,14.6,11.79,2,0.35,9.8,0.61,0.09,0.22,10 RRT
28,Good,0.15,14.6,11.79,2,0.34,10.84,0.55,0.07,0.17,10 RRT
28,Good,0.15,14.6,11.79,2,0.33,11.99,0.5,0.07,0.17,10 RRT
28,Good,0.15,14.6,11.79,2,0.33,13.3,0.45,0.08,0.19,10 RRT
28,Good,0.15,14.6,11.79,2,0.32,14.72,0.41,0.08,0.2,10 RRT
28,Good,0.15,14.6,11.79,2,0.31,16.29,0.37,0.09,0.22,10 RRT
28,Good,0.15,14.6,11.79,2,0.3,18.05,0.33,0.09,0.23,10 RRT
28,Good,0.15,14.6,11.79,2,0.29,19.98,0.3,0.09,0.23,10 RRT
28,Good,0.15,14.6,11.79,2,0.28,22.12,0.27,0.09,0.23,10 RRT
28,Good,0.15,14.6,11.79,2,0.27,24.49,0.24,0.09,0.23,10 RRT
28,Good,0.15,14.6,11.79,2,0.26,27.12,0.22,0.09,0.23,10 RRT
28,Good,0.15,14.6,11.79,2,0.25,30.02,0.2,0.1,0.24,10 RRT
28,Good,0.15,14.6,11.79,2,0.23,33.22,0.18,0.1,0.24,10 RRT
28,Good,0.15,14.6,11.79,2,0.22,36.8,0.16,0.1,0.24,10 RRT
28,Good,0.15,14.6,11.79,2,0.21,40.72,0.15,0.1,0.25,10 RRT
28,Good,0.15,14.6,11.79,2,0.2,45.08,0.13,0.1,0.26,10 RRT
28,Good,0.15,14.6,11.79,2,0.19,49.93,0.12,0.1,0.26,10 RRT
28,Good,0.15,14.6,11.79,2,0.18,55.27,0.11,0.11,0.27,10 RRT
28,Good,0.15,14.6,11.79,2,0.17,61.19,0.1,0.11,0.28,10 RRT
28,Good,0.15,14.6,11.79,2,0.15,67.73,0.09,0.11,0.28,10 RRT
28,Good,0.15,14.6,11.79,2,0.14,75.02,0.08,0.11,0.28,10 RRT
28,Good,0.15,14.6,11.79,2,0.13,83.01,0.07,0.11,0.28,10 RRT
28,Good,0.15,14.6,11.79,2,0.12,91.86,0.06,0.11,0.27,10 RRT
28,Good,0.15,14.6,11.79,2,0.11,101.76,0.06,0.1,0.24,10 RRT
28,Good,0.15,14.6,11.79,2,0.09,112.65,0.05,0.1,0.24,10 RRT
28,Good,0.15,14.6,11.79,2,0.09,124.7,0.05,0.09,0.22,10 RRT
28,Good,0.15,14.6,11.79,2,0.08,131.39,0.05,0.04,0.22,10 RRT
28,Good,0.15,14.6,11.79,2,0.08,138,0.04,0.04,0.21,10 RRT
28,Good,0.15,14.6,11.79,2,0.07,152.84,0.04,0.07,0.17,10 RRT
28,Good,0.15,14.6,11.79,2,0.06,169.23,0.04,0.06,0.15,10 RRT
28,Good,0.15,14.6,11.79,2,0.05,187.3,0.03,0.06,0.14,10 RRT
28,Good,0.15,14.6,11.79,2,0.05,207.37,0.03,0.05,0.13,10 RRT
28,Good,0.15,14.6,11.79,2,0.04,229.6,0.03,0.05,0.12,10 RRT
28,Good,0.15,14.6,11.79,2,0.04,254.2,0.02,0.04,0.11,10 RRT
28,Good,0.15,14.6,11.79,2,0.04,281.35,0.02,0.04,0.1,10 RRT
28,Good,0.15,14.6,11.79,2,0.03,311.37,0.02,0.04,0.11,10 RRT
28,Good,0.15,14.6,11.79,2,0.03,344.53,0.02,0.03,0.08,10 RRT
28,Good,0.15,14.6,11.79,2,0.02,381.55,0.02,0.03,0.07,10 RRT
28,Good,0.15,14.6,11.79,2,0.02,422.39,0.01,0.02,0.06,10 RRT
28,Good,0.15,14.6,11.79,2,0.02,467.52,0.01,0.02,0.05,10 RRT
28,Good,0.15,14.6,11.79,2,0.02,517.67,0.01,0.02,0.05,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,573.1,0.01,0.02,0.04,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,634.34,0.01,0.01,0.03,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,702.35,0.01,0.01,0.03,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,777.5,0.01,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,860.82,0.01,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,952.95,0.01,0.01,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,1054.95,0.01,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,1167.92,0.01,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,1292.98,0,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,1431.36,0,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,1584.72,0,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,1754.5,0,0,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0.01,2150.1,0,0.01,0.01,10 RRT
28,Good,0.15,14.6,11.79,2,0,2379.43,0,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0,2633.3,0,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0,2914.94,0,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0,3227.04,0,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0,3571.54,0,0.01,0.02,10 RRT
28,Good,0.15,14.6,11.79,2,0,3950.42,0,0.01,0.03,10 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.03,215.53,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.04,192.43,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.04,171.05,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.05,151.78,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.06,134.7,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.06,119.74,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.07,106.7,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.09,82.26,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.11,71.37,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.12,62.29,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.14,54.43,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.16,47.47,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.18,41.45,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.21,36.16,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.24,31.6,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,1,0.27,27.56,0,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.99,0.31,24,0.23,0.14,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.98,0.36,20.97,0.37,0.15,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.97,0.41,18.3,0.42,0.29,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.96,0.47,15.96,0.48,0.18,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.94,0.54,13.92,0.61,0.3,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.91,0.62,12.15,0.7,0.42,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.89,0.71,10.57,0.73,0.38,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.87,0.82,9.21,0.78,0.4,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.84,0.94,8.04,0.84,0.46,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.81,1.07,7.04,0.86,0.49,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.78,1.23,6.12,0.9,0.45,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.75,1.41,5.36,0.96,0.53,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.72,1.62,4.67,1,0.55,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.69,1.85,4.08,1,0.56,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.66,2.1,3.59,0.95,0.57,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.63,2.43,3.11,0.9,0.48,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.6,2.79,2.71,0.88,0.49,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.57,3.19,2.36,0.87,0.5,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.54,3.66,2.06,0.83,0.45,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.51,4.19,1.8,0.76,0.47,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.49,4.81,1.57,0.69,0.38,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.47,5.51,1.37,0.62,0.36,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.45,6.31,1.19,0.57,0.31,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.43,7.24,1.04,0.51,0.32,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.42,8.3,0.91,0.45,0.24,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.4,9.51,0.79,0.45,0.23,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.39,10.9,0.69,0.48,0.27,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.37,12.49,0.6,0.5,0.27,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.35,14.32,0.53,0.52,0.28,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.34,16.41,0.46,0.52,0.29,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.32,18.81,0.4,0.52,0.29,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.3,21.56,0.35,0.53,0.29,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.28,24.71,0.31,0.53,0.3,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.27,28.33,0.27,0.53,0.28,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.25,32.47,0.23,0.55,0.3,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.23,37.22,0.2,0.56,0.32,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.21,42.66,0.18,0.55,0.31,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.19,48.89,0.15,0.53,0.31,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.18,56.04,0.13,0.51,0.28,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.16,64.23,0.12,0.5,0.28,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.15,73.62,0.1,0.5,0.28,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.13,84.38,0.09,0.49,0.27,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.11,96.71,0.08,0.47,0.27,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.1,110.86,0.07,0.45,0.26,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.08,127.06,0.06,0.42,0.24,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.07,145.63,0.05,0.38,0.22,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.06,166.92,0.05,0.36,0.2,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.05,191.33,0.04,0.33,0.19,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.04,219.3,0.03,0.28,0.18,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.03,251.36,0.03,0.23,0.14,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.02,288.1,0.03,0.18,0.11,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.02,330.22,0.02,0.13,0.08,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.01,378.49,0.02,0.1,0.06,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.01,433.82,0.02,0.07,0.04,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.01,497.23,0.02,0.05,0.03,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.01,569.92,0.01,0.04,0.02,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.01,653.23,0.01,0.03,0.02,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.01,748.72,0.01,0.02,0.02,11 RRT
31,Good,0.22,21.55,23.2,2.06,0.01,858.17,0.01,0.02,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,983.63,0.01,0.02,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,1127.42,0.01,0.02,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,1292.23,0.01,0.02,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,1481.14,0.01,0.02,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,1697.66,0,0.02,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,1945.83,0,0.01,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,2230.28,0,0.01,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,2556.31,0,0.01,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,2930,0,0.01,0.01,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,3358.33,0,0.01,0,11 RRT
31,Good,0.22,21.55,23.2,2.06,0,3849.26,0,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.06,215.53,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.06,192.43,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.07,171.05,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.08,151.78,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.09,134.7,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.1,119.74,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.11,106.7,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.15,82.26,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.17,71.37,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.2,62.29,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.22,54.43,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.26,47.47,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.29,41.45,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.34,36.16,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.39,31.6,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.44,27.56,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.51,24,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.58,20.97,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.67,18.3,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.76,15.96,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,0.88,13.92,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,1,12.15,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,1.15,10.57,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,1.32,9.21,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,1.51,8.04,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,1.73,7.04,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,1.99,6.12,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,2.27,5.36,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,2.61,4.67,0,0,11 RRT
34,Good,0.17,17.3,16.64,2.08,1,2.98,4.08,0.03,0.09,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.99,3.39,3.59,0.06,0.12,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.98,3.92,3.11,0.07,0.15,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.97,4.5,2.71,0.09,0.2,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.95,5.16,2.36,0.11,0.24,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.94,5.91,2.06,0.12,0.29,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.92,6.77,1.8,0.14,0.31,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.9,7.77,1.57,0.15,0.35,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.87,8.9,1.37,0.19,0.4,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.85,10.2,1.19,0.35,0.43,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.8,11.69,1.04,0.71,0.79,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.64,13.41,0.91,1,2.67,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.47,15.36,0.79,0.94,2.96,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.36,17.6,0.69,0.69,1.81,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.28,20.18,0.6,0.49,1.34,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.22,23.13,0.53,0.37,1,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.18,26.51,0.46,0.27,0.76,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.14,30.39,0.4,0.21,0.55,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.12,34.83,0.35,0.16,0.43,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.1,39.92,0.31,0.13,0.34,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.08,45.76,0.27,0.1,0.27,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.07,52.45,0.23,0.08,0.22,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.06,60.12,0.2,0.07,0.18,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.05,68.91,0.18,0.05,0.14,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.04,78.98,0.15,0.05,0.12,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.04,90.52,0.13,0.04,0.1,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.03,103.76,0.12,0.03,0.08,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.03,118.92,0.1,0.03,0.07,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.02,136.31,0.09,0.02,0.06,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.02,156.23,0.08,0.02,0.05,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.02,179.08,0.07,0.02,0.04,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.02,205.25,0.06,0.01,0.03,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.01,235.26,0.05,0.01,0.03,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.01,269.65,0.05,0.01,0.02,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.01,309.07,0.04,0.01,0.02,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.01,354.25,0.03,0.01,0.01,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.01,406.04,0.03,0,0.01,11 RRT
34,Good,0.17,17.3,16.64,2.08,0.01,465.39,0.03,0,0,11 RRT
